temp,dataset_or_rollup,comparison,metric,n,delta_pct,ci_low,ci_high
0.5,MATH-500,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),49,3.782588466519776,-0.2445218311299624,7.879622300286471
0.5,MATH-500,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),49,0.8510738771964954,-3.06877225219766,4.844159570428608
0.5,AIME25,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),29,15.975377187727613,12.227101601976841,20.10754752404671
0.5,AIME25,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),29,-3.228945523604121,-6.955327559183644,0.5978101113355727
0.5,AIME25,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),29,-4.154893491301492,-8.41992318887227,0.04203768731374513
0.5,HumanEval,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),49,14.490475407332749,10.29241168089241,18.845706524421345
0.5,HumanEval,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),49,-3.7170258340583073,-7.63638548192257,0.22364710629270146
0.5,HumanEval,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),49,-3.4369156120596545,-7.143576552342889,0.4123451018342106
0.5,MBPP,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),49,12.92338320880222,8.722427519979181,17.408021941171903
0.5,MBPP,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),49,5.095392021998113,1.4092307495327416,8.902606632248332
0.5,MBPP,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),49,8.079096971737453,4.576694931791692,11.862951800785515
0.5,LCB,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),49,10.803056498582976,6.085556084136234,15.64701845924632
0.5,LCB,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),49,-12.194821628997211,-16.806798115457553,-7.2114287807056865
0.5,LCB,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),49,-11.42997111998576,-16.52075067721893,-6.08220278102759
0.5,MT-Bench,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),99,17.446261649621263,13.702006332014282,21.50458632398855
0.5,MT-Bench,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),99,5.548554487683366,1.6809102038997104,9.567820546460037
0.5,MT-Bench,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),99,5.400439975901361,1.020421148103634,9.89405533094374
0.5,Alpaca,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),49,22.642712918335395,17.5217325110848,28.164047386323567
0.5,Alpaca,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),49,23.066963027785683,15.218139181776502,32.19277948048733
